ruc,razon_social,tipo_contribuyente,profesion_oficio,nombre_comercial,condicion_contribuyente,estado_contribuyente,fecha_inscripcion,fecha_inicio_actividades,departamento,provincia,distrito,direccion,telefono,fax,actividad_comercio_exterior,ciiu_principal,ciiu_secundario_1,ciiu_secundario_2,afecto_nuevo_rus,buen_contribuyente,agente_retencion,agente_percepcion_venta_interna,agente_percepcion_combustible,fecha_consulta
20542825163,COOPERATIVA AGRARIA CACAO FINO AGROBOSQUE,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2014-01-07,2014-01-07,MADRE DE DIOS,TAMBOPATA,INAMBARI,CAR. INTEROCEANICA KM. 129 COM. SANTA RITA BAJA (PUERTO MALDONADO CUSCO MARGEN IZQUIERDA),,,EXPORTADOR,CULTIVO DE FRUTAS.,"ELAB. CACAO, CHOCOLATE Y CONFIT.",,NO,,,,,2026-09-19T21:42:35.997Z
20542827298,ASOCIACION DE AGRICULTORES AGROPECUARIOS DE LA COMUNIDAD EL PROGRESO,ASOCIACION,,,HABIDO,ACTIVO,2023-03-09,2023-03-09,MADRE DE DIOS,TAMBOPATA,INAMBARI,C/P PARC NRO. 9 UNION PROGRESO VALLE INAM,,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,"VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.",,NO,,,,,2026-09-19T21:35:37.435Z
20558183552,COOPERATIVA AGRARIA DE SERVICIOS ALPAQUEROS YURAC QORI TISCO - COOPASAY TISCO,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2013-04-11,2013-04-11,AREQUIPA,CAYLLOMA,TISCO,MZA. LL LOTE. 8 TISCO (AL FRENTE DE PLAZA PRINCIPAL),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:42:35.997Z
20559290336,CORPORACION ASOCIATIVA LA JOYA,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2025-12-24,2025-12-24,AREQUIPA,AREQUIPA,LA JOYA,AV. RIO DE JANEIRO NRO. S/N (GOB. REGIONAL AREQUIPA),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20561140091,COOPERATIVA AGRARIA ECOLOGICA CAFETALERA DE LONYA GRANDE,"COOPERATIVAS, SAIS, CAPS",,CECAFE,HABIDO,SUSPENSION TEMPORAL,2014-01-08,2014-01-01,AMAZONAS,UTCUBAMBA,LONYA GRANDE,JR. DOS DE MAYO NRO. S/N (250 - FRENTE PLAZA AREQUIPA),,,IMPORTADOR/EXPORTADOR,CULTIVOS DE CEREALES.,"SERVICIOS AGRICOLAS, GANADERAS.",,NO,,,,,2026-09-19T21:49:12.014Z
20563823641,ASOCIACION PERUANA DE PRODUCTORES DE ALPACAS Y LLAMAS SPAR - DISTRITAL DE PALLPATA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2020-09-04,2020-09-02,CUSCO,ESPINAR,PALLPATA,NRO. SN PLAZA DE ARMAS PALLPATA (PLAZA COSTADO DEL MUNCIPIO),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:13.930Z
20563994453,COOPERATIVA AGRARIA ADIANES DE PHINAYA CUSCO - PERU,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2015-11-05,2015-11-05,CUSCO,CANCHIS,PITUMARCA,AV. PHINAYA NRO. SN C.P. PHINAYA (1 CDRA ANTE PLAZ C1P BLANCO PTA AZUL ADB),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:42:35.997Z
20564032485,ASOCIACION DE PRODUCTORES ECOLOGICOS DE CACAO MEDIO URUBAMBA - IVOCHOTE,ASOCIACION,,,HABIDO,ACTIVO,2013-07-15,2013-10-09,CUSCO,LA CONVENCION,ECHARATE,NRO. S/N IVOCHOTE,,,EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,,NO,,,,,2026-09-19T21:40:58.666Z
20564152031,ASOCIACION DE ARTESANOS TRES ALPAQUITAS H&F,ASOCIACION,,,HABIDO,ACTIVO,2013-11-06,2013-11-06,CUSCO,QUISPICANCHI,MARCAPATA,LIOPATA NRO. S/N COM. CCOLLANA MARCAPATA (BAÑOS TERMALES PARTE ALTA),,,SIN ACTIVIDAD,OTROS TIPOS DE VENTA AL POR MENOR.,VTA. MAY. PRODUCTOS TEXTILES.,,NO,,,,,2026-09-19T21:35:37.435Z
20564218589,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS MI CULLAHUATA - VELILLE,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2020-12-01,2020-12-01,CUSCO,CHUMBIVILCAS,VELILLE,NRO. SN C.C. CULLAHUATA (200 MTS ABJ PTE CARROZABLE C1P VERDE),,,SIN ACTIVIDAD,CRIA DE GANADO.,ELAB DE OTROS PROD. ALIMENTICIOS.,,NO,,,,,2026-09-19T21:49:13.930Z
20567261523,ORGANIZACION DE MANEJO DE RECURSOS NATURALES BUENOS AIRES,ASOCIACION,,,HABIDO,ACTIVO,2020-08-10,2020-08-10,LORETO,MAYNAS,IQUITOS,MZA. B LOTE. 1 URB. TAMBO (CON NAVARRO CAUPER),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:44:11.515Z
20568071281,COOPERATIVA AGRARIA CAFETALERA CEPRO YANESHA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2011-07-27,2011-07-27,PASCO,OXAPAMPA,VILLA RICA,CAR. FERNANDO BELAUNDE TERRY KM. 36 ANX. SAN JOSE (A 20M DE PLANTA DE TRATAMIENTO DE AGUA),,,IMPORTADOR/EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,"SERVICIOS AGRICOLAS, GANADERAS.",SILVICULTURA Y EXT. DE MADERA.,NO,,,,,2026-09-19T21:42:35.997Z
20568080948,CONSEJO REGULADOR DE LA DENOMINACION DE ORIGEN CAFE VILLA RICA - C.R.D.O. CAFE VILLA RICA,ASOCIACION,,,HABIDO,ACTIVO,2023-10-25,2023-10-25,PASCO,OXAPAMPA,VILLA RICA,AV. PADRE SALAS NRO. SN (S82658709-1 CDRA CENTRO DEL ADULTO MAYOR),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:40:58.666Z
20568190450,COOPERATIVA AGRARIA KEMITO ENE LTDA. - KEMITO ENE,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2011-12-16,2012-01-01,JUNIN,SATIPO,SATIPO,JR. FRANCISCO IRAZOLA NRO. 1401 INT. B URB. SATIPO (INTERIOR ALBERGUE ASHANINKA - SECTOR B),,,SIN ACTIVIDAD,"VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.","ELAB. CACAO, CHOCOLATE Y CONFIT.",,NO,,,,,2026-09-19T21:44:11.515Z
20568194951,ASOCIACION DE PRODUCTORES AGROSOSTENIBLES VILLA ECOLOGICA PERU,ASOCIACION,,APSOS ECOLOGICOS PERU,HABIDO,ACTIVO,2011-12-21,2012-02-28,JUNIN,SATIPO,PANGOA,JR. PRIMAVERA NRO. S/N C.P. SEC UNIDOS SAN RAMON (COSTADO DE LA COOPERATIVA SANGARENI),,,EXPORTADOR,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",TRANSPORTE  DE CARGA POR CARRETERA.,,NO,,,,,2026-09-19T21:40:58.666Z
20568228368,ASOCIACION DE PRODUCTORES LACTEOS VIDA ABUNDANTE INGENIO,ASOCIACION,,,HABIDO,ACTIVO,2015-11-03,2015-11-04,JUNIN,HUANCAYO,INGENIO,JR. JUAN MORALES NRO. SN (S76895403 ALT PTE INCA CASA BLANCO Y AZU),,,SIN ACTIVIDAD,ELAB DE PRODUCTOS LACTEOS.,"PESCA, EXPLOT. CRIADEROS DE PECES.",,NO,,,,,2026-09-19T21:40:58.666Z
20568230001,CORPORACION AGROPECUARIA YANACHAGA CHEMILLEN DE OXAPAMPA - CAYCOXA,ASOCIACION,,CAYCOXA,HABIDO,ACTIVO,2012-01-31,2012-02-01,PASCO,OXAPAMPA,OXAPAMPA,JR. FEDERACION NRO. S/N URB. OXAPAMPA (CDRA 13  A MEDIA CDRA DE AV SAN MARTIN),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,EXPLOTACION MIXTA.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,NO,,,,,2026-09-19T21:44:11.515Z
20568236034,RED DE ASOCIACIONES DE MUJERES PRODUCTORAS Y EMPRENDENDORAS DE LA PROVINCIA DE JAUJA,ASOCIACION,,,HABIDO,ACTIVO,2025-04-30,2025-04-21,JUNIN,JAUJA,ATAURA,CAR. CENTRAL KM. 85 OTR. PUEBLO ANTAURA (S76802469 EN EL LOGO DE LA JAUJINITA),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:44:11.515Z
20568246188,ASOCIACION DE PRODUCTORES AGROPECUARIOS BOJACI DEL DISTRITO DE SINCOS - A.P.A. BOJACI - SINCOS,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2026-01-12,2026-01-12,JUNIN,JAUJA,SINCOS,CAL. REAL NRO. 1400 OTR. PBLO. SINCOS (S70027494-A 3 CDRA PLAZA PRINCIPAL),,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,,NO,,,,,2026-09-19T21:49:13.930Z
20568257899,ASOCIACION DE PRODUCTORES AGROPECUARIOS FORESTAL Y ECOLOGICO WANKA SUR,ASOCIACION,,,HABIDO,ACTIVO,2026-04-28,2026-04-28,JUNIN,HUANCAYO,SAPALLANGA,JR. MARISCAL SUCRE NRO. 421 (S66444104 A 2 CDRAS DE LA MUNICIPALIDAD),,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,CULTIVO DE HORTALIZAS Y LEGUMBRES.,CRIA DE ANIMALES DOMESTICOS.,NO,,,,,2026-09-19T21:38:03.020Z
20568428375,COOPERATIVA AGRARIA ASHANINKA DEL VALLE PICHIS,"COOPERATIVAS, SAIS, CAPS",,CAGRAVAPI,HABIDO,ACTIVO,2012-08-17,2012-08-17,PASCO,OXAPAMPA,PUERTO BERMUDEZ,AV. SAN MATIAS MZA. B LOTE. 9 BARRIO BELLAVISTA (COSTADO SRA ORE-CARRETERR A CONSTITUCION),,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",CULTIVO DE FRUTAS.,,NO,,,,,2026-09-19T21:42:35.997Z
20568466030,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE AGUAS TERMALES DE PUMARANRA,ASOCIACION,,,HABIDO,ACTIVO,2023-04-10,2023-04-10,HUANCAVELICA,ACOBAMBA,PAUCARA,AGUAS TERMALES NRO. SN C.P. PUMARANRA (S70539296),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:38:03.020Z
20568549083,COOPERATIVA AGRARIA INDUSTRIAL APASC SANCORE-PALCAZU LTDA,"COOPERATIVAS, SAIS, CAPS",,CAI APASC,HABIDO,ACTIVO,2012-12-19,2013-03-19,PASCO,OXAPAMPA,PALCAZU,AV. ISCOZACIN NRO. SN URB. ISCOZACIN,,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",CULTIVO DE FRUTAS.,,NO,,,,,2026-09-19T21:42:35.997Z
20568560133,COOPERATIVA AGRARIA ECOLOGICO ALTO PALCAZU LAGUNA RAYA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2024-11-21,2024-11-01,PASCO,OXAPAMPA,VILLA RICA,NRO. S/N C.P. ALTO PALCAZU (PLAZA DEL C.P.),,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",,,NO,,,,,2026-09-19T21:42:35.997Z
20568567731,COOPERATIVA AGRARIA VILLA RICA GOLDEN COFFEE LTDA.,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2013-01-16,2013-01-16,PASCO,OXAPAMPA,VILLA RICA,PJ. ALTO COMAINA NRO. 106 URB. VILLA RICA (CARRETERA MARGINAL A OXAPAMPA),,,IMPORTADOR/EXPORTADOR,CULTIVOS DE CEREALES.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:44:11.515Z
20568587333,ASOCIACION DE PRODUCTORES AGROECOLOGICOS UYSUS,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2015-05-06,2015-05-06,JUNIN,HUANCAYO,CHILCA,PJ. ABEL MARTINEZ NRO. 353 (S.67447020 2 CDRAS DE METRO),,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20568609833,ASOCIACION DE MUJERES PRODUCTORAS ARTESANAS CACAO JENTARI - AMPROA CACAO JENTARI,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2017-10-16,2017-10-16,JUNIN,SATIPO,RIO NEGRO,JR. 29 DE SETIEMBRE NRO. SN URB. RIO NEGRO (S72439861 1CDRA. IGLESIA),,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",,,NO,,,,,2026-09-19T21:49:12.014Z
20568720866,ASOCIACION UNION POMAVILCA,ASOCIACION,,,HABIDO,ACTIVO,2015-07-02,2015-08-01,HUANCAVELICA,ACOBAMBA,ACOBAMBA,AV. SAN MARTIN NRO. SN BAR. ACOBAMBA (S70777251  A50M DE OVALO PARA PAUCARA),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,"SERVICIOS AGRICOLAS, GANADERAS.","VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.",NO,,,,,2026-09-19T21:40:58.666Z
20568733411,"ASOCIACIÓN DE PRODUCTORES ""PIÑAS EL SAMAÑU""",ASOCIACION,,,HABIDO,BAJA DE OFICIO,2013-06-21,2013-06-21,JUNIN,SATIPO,PANGOA,CAL. 7 DE JUNIO NRO. SN URB. SAN BERNABE (FRENTE AL COLISEO MUNICIPAL),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,TRANSPORTE  DE CARGA POR CARRETERA.,,NO,,,,,2026-09-19T21:49:12.014Z
20568771002,COMITÉ DE GESTIÓN DE PROYECTOS DE HUASAHUASI Y CASERÍOS - COMITÉ DE GESTIÓN HUASAHUASI,COMITES  INSCRITOS,,,HABIDO,ACTIVO,2016-11-22,2016-11-22,JUNIN,TARMA,HUASAHUASI,JR. CUZCO NRO. SN SEC. HUASAHUASI (S71234144-BARR MALAMBO-1 CDRA D PARAD),,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,,NO,,,,,2026-09-19T21:40:58.666Z
20568804709,COOPERATIVA AGRARIA MUJER ANDINA,"COOPERATIVAS, SAIS, CAPS",,COOPERATIVA MUJER ANDINA,HABIDO,ACTIVO,2013-09-05,2013-09-09,JUNIN,CONCEPCION,SAN JOSE DE QUERO,PZA. PRINCIPAL NRO. SN (COSTADO DE MUNICIPIO SJQ),,,SIN ACTIVIDAD,ELAB DE PRODUCTOS LACTEOS.,,,NO,,,,,2026-09-19T21:44:11.515Z
20568858621,CENTRAL DE ORGANIZACIONES PRODUCTORAS DE CITRICOS DE LA PROVINCIA DE SATIPO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2021-02-20,2021-03-01,JUNIN,SATIPO,SATIPO,JR. ANTONIO RAYMONDI NRO. 643 (FTE A LA GOBERNACION DE SATIPO-S72678421),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20568962282,ASOCIACIÓN DE PRODUCTORES CENTRO COFFEE,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2014-03-04,2014-04-01,JUNIN,CHANCHAMAYO,PICHANAQUI,AV. MARGINAL NRO. 490 URB. PICHANAQUI,,,IMPORTADOR/EXPORTADOR,CULTIVOS DE CEREALES.,EXPLOTACION MIXTA.,,NO,"SI, incorporado al Régimen de Buenos Contribuyentes (Resolución N° 1330050016556) a partir del 01/02/2022",,,,2026-09-19T21:49:12.014Z
20570699700,"""ASOCIACION DE PRODUCTORES AGROPECUARIOS PACHARUMI""",ASOCIACION,,,HABIDO,BAJA DE OFICIO,2025-08-05,2025-08-01,CAJAMARCA,JAEN,CHONTALI,CAL. CONJURO NRO. SN CAS. CHONTALI (ENTRADA A CHONTALI FRENTE AL 1ER PARQUE),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20570706927,"""COOPERATIVA  AGRARIA RUTAS DEL INCA""","COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2014-01-29,2014-02-01,CAJAMARCA,CHOTA,QUEROCOTO,SECTOR NUEVA GRANJA NRO. S/N CPMEN. QUEROCOTO (SALIDA A LA GRANJA),,,EXPORTADOR,CULTIVO DE FRUTAS.,ELAB DE OTROS PROD. ALIMENTICIOS.,TRANSPORTE  DE CARGA POR CARRETERA.,NO,,,,,2026-09-19T21:35:37.435Z
20570822242,ASOCIACION DE PRODUCTORES AGROPECUARIOS E INDUSTRIALES DEL DISTRITO DE MATARA,ASOCIACION,,,HABIDO,ACTIVO,2014-07-25,2014-08-01,CAJAMARCA,CAJAMARCA,MATARA,JR. RICARDO PALMA NRO. 500 PBLO. MATARA (ESQUINA DE LA PLAZA ARMA LADO DE IGLESIA),,,SIN ACTIVIDAD,TRANSPORTE  DE CARGA POR CARRETERA.,CULTIVOS DE CEREALES.,EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:38:03.020Z
20570838751,ASOCIACION DE PRODUCTORES AGROPECUARIOS SHICOMUMI ICHOCAN,ASOCIACION,,,HABIDO,ACTIVO,2025-06-16,2025-06-01,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,JR. MIGUEL GRAU NRO. 425 OTR. PUEBLO SAN MARCOS,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:38:03.020Z
20570839056,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS EMPRENDEDORES DE CAJABAMBA - APALEC,ASOCIACION,,,HABIDO,ACTIVO,2025-06-11,2025-06-11,CAJAMARCA,CAJABAMBA,CAJABAMBA,TRO. TROCHA CALLASH-CHUCRUQUIO NRO. SN CAS. CALLASH,,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,CULTIVO DE HORTALIZAS Y LEGUMBRES.,EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:38:03.020Z
20571335388,ASOCIACION DE AGRICULTORES AGROPECUARIOS SAN ISIDRO-ICHOC HUAYLAS-CARAZ,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-08-29,2022-09-01,ANCASH,HUAYLAS,CARAZ,CAR. CENTRAL NRO. S/N BAR. JABON RUMI (A 30 METROS DEL SEMÁFORO),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:13.930Z
20571419301,ASOCIACION DE PRODUCTORES FRUTICOLA HUAQUISH PARARIN,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2020-12-04,2020-12-04,LIMA,BARRANCA,BARRANCA,INDEPENDENCIA NRO. 340 (FTE A COLEGIO BUEN PASTOR PORTON PLOMO),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20572111131,ASOCIACION DE MUJERES ORGANIZADAS CHOCO WARMIS,ASOCIACION,,,HABIDO,ACTIVO,2013-11-12,2014-01-01,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,JR. SAN MARTIN NRO. S/N C.P. SANTA CRUZ,,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",CULTIVO DE FRUTAS.,,NO,,,,,2026-09-19T21:35:37.435Z
20572190251,CENTRAL DE COOPERATIVAS AGRARIAS CACAO AROMA DE TOCACHE LTDA. (CECAT),"COOPERATIVAS, SAIS, CAPS",,CACAO DE AROMA,HABIDO,ACTIVO,2014-05-05,2014-05-05,SAN MARTIN,TOCACHE,TOCACHE,JR. CLEMENTE FASABI CDRA 8 NRO. S/N (CON LUIS DOMINGUEZ CDRA 6),,,EXPORTADOR,"ELAB. CACAO, CHOCOLATE Y CONFIT.",VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:40:58.666Z
20573049102,COOPERATIVA AGRARIA CACAOTERA PUERTO INCA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2013-02-18,2013-07-04,HUANUCO,PUERTO INCA,PUERTO INCA,JR. LAS ALMENDRAS S/N MZA. 23 LOTE. 1 C.P. PUERTO SUNGARO - SECTOR L (A 500 M DE CARR. FERNANDO BELAUNDE),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:42:35.997Z
20573057385,COOPERATIVA AGRARIA PARAISO,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2013-02-28,2013-03-01,HUANUCO,MARAÑON,CHOLON,AV. LAS PALMERAS MZA. O6 LOTE. 5 CENTRO POBLADO DE PARAISO (A 100 MTS DE PUESTO DE SALUD PARAISO),,,EXPORTADOR,EXPLOTACION MIXTA.,"SERVICIOS AGRICOLAS, GANADERAS.",,NO,,,,,2026-09-19T21:44:11.515Z
20573138202,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTALES EL ALVA DE BARTOLOME-CUCHARA,ASOCIACION,,,NO HABIDO,BAJA DE OFICIO,2016-08-18,2016-09-01,HUANUCO,LEONCIO PRADO,RUPA-RUPA,LOTE. 13 CAS. BARTOLOME HERRERA (A 5 KM DE CASERIO VENENILLO-ANTES BARTOL),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:12.014Z
20573260008,COOPERATIVA AGRARIA AUCAYACU,"COOPERATIVAS, SAIS, CAPS",,AUCACOOP,HABIDO,ACTIVO,2014-05-14,2014-06-01,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,CAR. CARRETERA MARGINAL NRO. S/N CENT AUCAYACU (EN EL OVALO CASA DE 1 PISO),,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,"ELAB. CACAO, CHOCOLATE Y CONFIT.",OTRAS ACTIVIDADES EMPRESARIALES NCP.,NO,"SI, incorporado al Régimen de Buenos Contribuyentes (Resolución N° 1930050007865) a partir del 01/02/2022",,,,2026-09-19T21:42:35.997Z
20573325223,COOPERATIVA AGROINDUSTRIAL APROBAP,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2014-10-28,2014-11-01,HUANUCO,LEONCIO PRADO,RUPA-RUPA,LOTE. 5 CAS. PENDENCIA (1 CDRA ANTES INST.EDUC.PENDENCIA NR32493),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:44:11.515Z
20573330651,CENTRAL DE PRODUCTORES AGROPECUARIOS DEL VALLE AGRICOLA DE PAUCARTAMBO - PASCO,ASOCIACION,,CEPROVAPP,HABIDO,ACTIVO,2014-11-10,2014-11-10,PASCO,PASCO,PAUCARTAMBO,JR. 28 DE JULIO NRO. S/N C.P. ANEXO AGOMARCA (01 CUADRA DE LA CAPILLA DE AGOMARCA),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:40:58.666Z
20573344791,ASOCIACION AGROECOLOGICO HUANGANAPAMPA,ASOCIACION,,,NO HABIDO,BAJA DE OFICIO,2014-12-12,2015-01-02,HUANUCO,LEONCIO PRADO,RUPA-RUPA,JR. AGUAYTIA NRO. 654 CENT TINGO MARIA (AL COSTADO DE CARPINTERIA CRUZADO),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:49:13.930Z
20574602450,COOPERATIVA AGRARIA FRUTOS DEL ANDE,"COOPERATIVAS, SAIS, CAPS",,FRUTOS DEL ANDE,HABIDO,ACTIVO,2013-05-10,2013-05-10,AYACUCHO,HUAMANGA,AYACUCHO,MZA. D LOTE. 7 URB. MARIA PARADO DE BELLIDO,,,EXPORTADOR,CULTIVOS DE CEREALES.,"SERVICIOS AGRICOLAS, GANADERAS.",,NO,,,,,2026-09-19T21:42:35.997Z
20574629226,ASOCIACION DE PRODUCTORES DE QUINUA Y GRANOS ANDINOS DE LA REGION AYACUCHO,ASOCIACION,,,NO HABIDO,BAJA DE OFICIO,2013-07-23,2013-08-01,AYACUCHO,HUAMANGA,TAMBILLO,"NRO. S/N BQ. TAMBOBAMBA (PLAZA PRINCIPAL, FRENTE A LA ESCUELA)",,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:13.930Z
20574660654,ASOCIACION DE PRODUCTORES AGROPECUARIOS UNION TAULLINO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2024-12-10,2024-12-10,AYACUCHO,HUANCA SANCOS,CARAPO,JR. 28 DE JULIO NRO. S/N,,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20574683867,ASOCIACION DE PRODUCTORES DE PALTA VALLE TOROBAMBA,ASOCIACION,,,NO HABIDO,BAJA DE OFICIO,2016-11-17,2016-11-17,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,MZA. N1 LOTE. 8 LOS OLIVOS (2 CDRAS DE FABRICA DE POSTES),,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20574716978,ASOCIACION AGROPECUARIOS - MANCHIRI,ASOCIACION,,,HABIDO,ACTIVO,2019-10-16,2019-10-16,AYACUCHO,HUANCA SANCOS,CARAPO,NRO. S/N BQ. MANCHIRI (1CDRA PLAZA PRINCIPAL),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:35:37.435Z
20574734011,ASOCIACION DE PRODUCTORES AGROPECUARIOS UNIDOS AL DESARROLLO DE SANTA ROSA,ASOCIACION,,,HABIDO,ACTIVO,2017-04-04,2017-04-04,AYACUCHO,LA MAR,SANTA ROSA,JR. MIGUEL GRAU NRO. 0 PBLO SANTA ROSA SAN FRANC (ESQUE JR GRAU 2 MAYO BODE KATERI),,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:38:03.020Z
20574797013,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE PARAISO CENTRAL,ASOCIACION,,ASPA,HABIDO,ACTIVO,2017-01-26,2017-01-27,CUSCO,LA CONVENCION,PICHARI,MZA. O LOTE. 5 URB. VALLE DORADO (FRTE AL RECREO EL NARANJAL),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.","ELAB. CACAO, CHOCOLATE Y CONFIT.",EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:38:03.020Z
